Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
224242,B0002ARQYQ,AFUPCD7QFRUSN,"S. Chapman ""sherchap""",0,0,3,1337299200,Good while it lasted,This is a good toy to keep your dog busy. However a little hard to get the opening loose to put the treats in. But then once you have the treats it keeps her busy (cairn terrier). Just make sure you put the lid/insert back in really good and tighten it. My dog got it loose and pulled it out and then chewed up the insert...which then leaves the ball part with no way to close it. SO just make sure the little plug thing is tight.,Neutral
173439,B006N3I0N2,A1UXVA66S5TIW4,"Christopher Bowers ""cbamity""",1,2,1,1297123200,Nothing like Big Easy Bold,"Apparently alot of folks like this product, but I have to say... its terrible.  I tend to drink dark roasts, and have been on a search for a good decaf Kcup for a while now.  I have to admit I have found very few decafs that are drinkable (coffee people's decaf French Roast is pretty good, and Timothy's decaf espresso is drinkable).  Since I thought Emeril's Big Easy bold was surprisingly decent, I thought this would be a decaf version- but its not even close.  Maybe its me, but I've sampled a half dozen decaf dark roasts, and this one is the worst of the bunch.  During brewing it starts off dark, but quickly becomes watery, lacking body.  The resulting drink tastes to me like someone ran the water trough the coffee twice, and I'm drinking the second cup.",Negative
271990,B004OV5PZG,A5V25OWL0V4VR,barefoot,1,1,5,1333584000,surprising cookies,"All of these cookies are individually wrapped, I presume to preserve freshness, which was the case, at least for the box that I tried.<br />The ""surprise"" was that these cookes are light and very, very good.<br />Not qualities usually associated with tasty desserts.<br />A perfect gift!",Positive
514953,B000FPJ4MU,A1EHE9FLBW4PK5,Mom,2,2,1,1337040000,Real ingredients not listed,"The real ingredients is not listed by amazon. After buying the product, I found that it contains Tuna oil (source of DHA). This should have been mentioned by Amazon, and they are refusing when I requested refund. Disappointed in Amazon customer service for the first time.",Negative
346815,B001EPQQX0,AWK0WYXRA4T4H,"Dee B. ""Dee B""",1,1,5,1211414400,Yum Yum delightful coffee,"This is truly a wonderful experience in a cup.  I absolutely love this coffee.  Folgers hasn't failed me yet.  Chocolate Truffle not only smells delicious but TASTES delicious.  After trying a few other brands from online purchases that were a complete letdown, I have to say my tastebuds have been redeemed.  3 12oz bags for $16 and change is is good buy for flavored coffee.  I'll be back for more.  Thanks Folgers and thank you Amazon for providing customers a Folger's selection thanks really good.",Positive
195507,B00283H2HQ,A2SL0ZY9L70NRK,"Carolyn D. Cook ""carolyn_cook""",0,0,3,1282694400,Indonesian brand is better,"This rum flavoring is not as tasty as the Butterfly brand Rum essence that I bought in Indonesia. Dr. Oetker's Rum Essence is strong, but not as truly flavorful. The shipping cost on it was equal to the price of the little bottle. Not worth it, in my opinion.",Neutral
16634,B001LGGH40,A2OJCTT5WLB2HR,"D. Hardaway ""dhardawa""",0,0,5,1238976000,It was a hit!,"I'm not much of a juice drinker, but my daughter is so I bought this for her to try out.  I wasn't expecting much, so I was very happy when she announced that she really liked it!  It is essentially a carbonated fruit juice, but it is nice to have some different flavors for the kids.  So, it was a hit at our house and we'll definitely be buying more.",Positive
41869,B00141NFVA,A3PB6BLMPO8XUP,Michael Beck,1,7,2,1302566400,"Dog hates eating it, gives him diarrhea and I can't blame him from the looks of it","For a premium cost and marketed food, this doesn't look very premium. I can buy much cheaper food (less than half the price) at PetSmart that has actual chunks of meat and more importantly that my dog doesn't sniff and turn away from - and dogs will eat ... well lets just say just about anything<br />Bought it because of the supposed benefits for dogs with hip problems, but not worth the cost.",Negative
107143,B000X1L3C0,A2H515IAVOYS85,Karen W,0,0,5,1288051200,Keeps my dogs busy for days,"My dogs are very aggressive chewers and other treats (Busy Bones, Dentabones, etc.) last literally 4-5 minutes. I bought two everlasting treat balls and each refill will last my dogs nearly a week. They even chew on the rubber ball and, so far, no harm yet. This has been the perfect thing to keep them busy between walks and playtimes.",Positive
406772,B002M3QZKM,AO1PHSW4QK474,C. Webre,1,1,5,1284681600,Very good decaf substitute,"I am a big fan of the strength of PG Tips. While not quite as strong, this is the best decaf substitute for a good tea I have found.",Positive
343483,B00004RBDZ,A3LQNCDFI0GLR1,E. Riley,6,6,3,1311897600,NOT AS GOOD AS OTHERS,"I live near the woods and have a very large back yard that my dogs and kids love to use, so it's no surprise that we can get a lot of flies. I wanted to test out three different fly traps to see which would work best for me. I tried this trap, the 20,000 rescue fly trap bag, and a larger bag. This one came in second place in my mind, which is why I rated it with three stars. First, the amount of flys caught was not bad, but it wasn't very good when comparing it to the 20,000 rescue fly trap. Second, I saw that some flys were able to get out (which was not the case with the previously mentioned product). Is this a good trap? Yes, it will catch flys. However, it's not the best from what I saw. It's recommended if you can't get the 20,000 rescue fly trap bag.",Neutral
217061,B000G6MBWI,A3NCTCNAUYCH6H,jesse girl,0,1,3,1278374400,Kind of Bland,"These were not flavorful enough for my taste. It seems that all the seasoning falls off the chips and sinks to the bottom of the bag. Too bad, because I really liked the idea of a healthier potato chip. I would not buy these again.",Neutral
147207,B0057FSWP8,A1029CAC8JRPJX,"David F. Saenz ""Mr Az Clean""",0,0,2,1344816000,Berry  Medley too sweet,"Comstock Berry Medley Pie filling is too sweet. I saw this and I thought of all the ways I could use berry medley, but after I made on pie I don't know if I will use the last two cans.  I thought if I did use the other two cans I would try to wash out some of the sryup, but how?  I would not buy this again.  I made a pie, use two cans, and we could not finnish the pie.  I idea is great and would be useable if it was in a ""lite"" sryup.<br />I served small slices, it didn't matter.  Too much corn sryup or sugar.",Negative
36946,B001EQ4RWQ,A12PN4W1IG2L4B,Disco Dancer,4,6,1,1186444800,Tastes horrible,"I just received this product, and it tastes funny and sour.  I don't know if I just received a bad batch or if this is how it supposed to taste.  But yuck! I threw it in the garbage.  It doesn't taste anything like regular chocolate syrup.",Negative
40290,B005DQGIA2,AW5D2S6CTFNL3,Leah Nicole,0,0,3,1347408000,Decent.,"The boxes just arrived today (took 9 days since I ordered) and all of them are in good shape, well packaged. I just ate a bowl of Count Chocula, and sadly, I remember it tasting wayyyy better when I was a little girl. Not sure if it's just my sinuses blocking the full flavor, or if this cereal has really become more dull.<br /><br />I would recommend using whole milk to richen the chocolately flavor, or even chocolate milk.<br /><br />Regardless, my little brother will probably eat it all if I decide I don't want it anymore.",Neutral
82524,B000FL52IY,A2L2ZOP63SD2WY,Scott Foreman-Murray,4,4,3,1191283200,Solid Coffee Pick,"Jeremiah's Kona Blend is a good tasting, middle of the road coffee bean.  While not as flavorful as J's Fogbuster, the Kona is light and mellow, offering a nice change of pace for dark roast drinkers.  I brew in a french press most mornings, but when I ran it through a drip machine for company the flavor became too slight.  Be prepared to grind a lot of beans if you brew drip.  Overall a good pick and a good value.",Neutral
136064,B005SPQENY,A1VABWDOUQLULZ,S. K. Harrell,2,3,2,1329955200,"Not Tea, So Much as a Side Dish","It wasn't kidding when it said it included aloe vera pulp, and it's not in minced bits.  This is the chunkiest ""beverage"" I've ever had.  It really is more like a side dish.  The trend of bubble tea and other bits floating in one's beverage must be to blame.  Just a note to those who think this is an elegant green tea:  If you like pulp, expect to chew.  If you don't, expect to spit.  It's actually quite thick.<br /><br />Initially the flavor is nice, albeit a tad bitter, as a back note.  The acidity of the tea and passion fruit--and I suppose the citric acid--is really strong and quickly overwhelms the fruity flavors.  The tea is also extremely sweet.  19 grams of sugar per serving, which if you read the extremely fine print closely, the bottle is 1.3 servings.  How does that work, exactly?  So it really has 28.5 grams of sugar in the bottle.  That's quite a lot for such a tiny beverage.  Nothing healthy about that.<br /><br />For the expense, I'd choose other bottles teas over this one that are less sweet, more healthy, and certainly less chewable.",Negative
